g_time,message,node_time
2021-12-08 16:50:48.172315+00:00,"2021-12-08T16:50:44.536Z hopr:cover-traffic strategy tick: 1638982244536 balance:7033942472499234912 open: close: 
",2021-12-08T16:50:44.536Z
2021-12-08 16:50:59.350945+00:00,"2021-12-08T16:50:55.436Z hopr:cover-traffic strategy tick: 1638982255435 balance:7033942472499234912 open: close: 
",2021-12-08T16:50:55.436Z
2021-12-08 16:51:09.392589+00:00,"2021-12-08T16:51:06.158Z hopr:cover-traffic strategy tick: 1638982266158 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:06.158Z
2021-12-08 16:51:19.405195+00:00,"2021-12-08T16:51:16.863Z hopr:cover-traffic strategy tick: 1638982276863 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:16.863Z
2021-12-08 16:51:29.151130+00:00,"2021-12-08T16:51:27.658Z hopr:cover-traffic strategy tick: 1638982287658 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:27.658Z
2021-12-08 16:51:39.317047+00:00,"2021-12-08T16:51:38.360Z hopr:cover-traffic strategy tick: 1638982298360 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:38.360Z
2021-12-08 16:51:54.239824+00:00,"2021-12-08T16:51:49.060Z hopr:cover-traffic strategy tick: 1638982309059 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:49.060Z
2021-12-08 16:52:04.215588+00:00,"2021-12-08T16:51:59.854Z hopr:cover-traffic strategy tick: 1638982319854 balance:7033942472499234912 open: close: 
",2021-12-08T16:51:59.854Z
2021-12-08 16:52:14.302771+00:00,"2021-12-08T16:52:10.597Z hopr:cover-traffic strategy tick: 1638982330597 balance:7033942472499234912 open: close: 
",2021-12-08T16:52:10.597Z
2021-12-08 16:52:24.368063+00:00,"2021-12-08T16:52:21.305Z hopr:cover-traffic strategy tick: 1638982341304 balance:7033942472499234912 open: close: 
",2021-12-08T16:52:21.305Z
2021-12-08 16:52:34.280019+00:00,"2021-12-08T16:52:32.089Z hopr:cover-traffic strategy tick: 1638982352088 balance:7033942472499234912 open: close: 
",2021-12-08T16:52:32.089Z
2021-12-08 16:52:44.409697+00:00,"2021-12-08T16:52:42.787Z hopr:cover-traffic strategy tick: 1638982362787 balance:7033942472499234912 open: close: 
",2021-12-08T16:52:42.787Z
2021-12-08 16:52:54.459547+00:00,"2021-12-08T16:52:53.513Z hopr:cover-traffic strategy tick: 1638982373512 balance:7033942472499234912 open: close: 
",2021-12-08T16:52:53.513Z
2021-12-08 16:53:09.143629+00:00,"2021-12-08T16:53:04.290Z hopr:cover-traffic strategy tick: 1638982384290 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:04.290Z
2021-12-08 16:53:19.330044+00:00,"2021-12-08T16:53:14.986Z hopr:cover-traffic strategy tick: 1638982394986 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:14.986Z
2021-12-08 16:53:29.214969+00:00,"2021-12-08T16:53:25.686Z hopr:cover-traffic strategy tick: 1638982405686 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:25.686Z
2021-12-08 16:53:39.405154+00:00,"2021-12-08T16:53:36.467Z hopr:cover-traffic strategy tick: 1638982416467 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:36.467Z
2021-12-08 16:53:50.176953+00:00,"2021-12-08T16:53:47.212Z hopr:cover-traffic strategy tick: 1638982427212 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:47.212Z
2021-12-08 16:54:00.292118+00:00,"2021-12-08T16:53:57.909Z hopr:cover-traffic strategy tick: 1638982437909 balance:7033942472499234912 open: close: 
",2021-12-08T16:53:57.909Z
2021-12-08 16:54:10.370879+00:00,"2021-12-08T16:54:08.687Z hopr:cover-traffic strategy tick: 1638982448686 balance:7033942472499234912 open: close: 
",2021-12-08T16:54:08.687Z
2021-12-08 16:54:20.210074+00:00,"2021-12-08T16:54:19.389Z hopr:cover-traffic strategy tick: 1638982459389 balance:7033942472499234912 open: close: 
",2021-12-08T16:54:19.389Z
2021-12-08 16:54:30.308165+00:00,"2021-12-08T16:54:30.090Z hopr:cover-traffic strategy tick: 1638982470090 balance:7033942472499234912 open: close: 
",2021-12-08T16:54:30.090Z
2021-12-08 16:54:45.218838+00:00,"2021-12-08T16:54:40.934Z hopr:cover-traffic strategy tick: 1638982480934 balance:7033942472499234912 open: close: 
",2021-12-08T16:54:40.934Z
2021-12-08 16:54:55.335250+00:00,"2021-12-08T16:54:51.649Z hopr:cover-traffic strategy tick: 1638982491649 balance:7033942472499234912 open: close: 
",2021-12-08T16:54:51.649Z
2021-12-08 16:55:05.302764+00:00,"2021-12-08T16:55:02.421Z hopr:cover-traffic strategy tick: 1638982502421 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:02.421Z
2021-12-08 16:55:15.322065+00:00,"2021-12-08T16:55:13.256Z hopr:cover-traffic strategy tick: 1638982513256 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:13.256Z
2021-12-08 16:55:25.175121+00:00,"2021-12-08T16:55:23.978Z hopr:cover-traffic strategy tick: 1638982523978 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:23.978Z
2021-12-08 16:55:35.326208+00:00,"2021-12-08T16:55:34.700Z hopr:cover-traffic strategy tick: 1638982534700 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:34.700Z
2021-12-08 16:55:50.407810+00:00,"2021-12-08T16:55:45.533Z hopr:cover-traffic strategy tick: 1638982545533 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:45.533Z
2021-12-08 16:56:00.451312+00:00,"2021-12-08T16:55:56.255Z hopr:cover-traffic strategy tick: 1638982556255 balance:7033942472499234912 open: close: 
",2021-12-08T16:55:56.255Z
2021-12-08 16:56:10.250898+00:00,"2021-12-08T16:56:07.000Z hopr:cover-traffic strategy tick: 1638982567000 balance:7033942472499234912 open: close: 
",2021-12-08T16:56:07.000Z
2021-12-08 16:56:21.312931+00:00,"2021-12-08T16:56:17.808Z hopr:cover-traffic strategy tick: 1638982577808 balance:7033942472499234912 open: close: 
",2021-12-08T16:56:17.808Z
2021-12-08 16:56:31.267341+00:00,"2021-12-08T16:56:28.541Z hopr:cover-traffic strategy tick: 1638982588541 balance:7033942472499234912 open: close: 
",2021-12-08T16:56:28.541Z
2021-12-08 16:56:41.317287+00:00,"2021-12-08T16:56:39.255Z hopr:cover-traffic strategy tick: 1638982599255 balance:7033942472499234912 open: close: 
",2021-12-08T16:56:39.255Z
2021-12-08 16:56:51.311055+00:00,"2021-12-08T16:56:50.041Z hopr:cover-traffic strategy tick: 1638982610040 balance:7033942472499234912 open: close: 
",2021-12-08T16:56:50.041Z
2021-12-08 16:57:01.318044+00:00,"2021-12-08T16:57:00.755Z hopr:cover-traffic strategy tick: 1638982620755 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:00.755Z
2021-12-08 16:57:16.255705+00:00,"2021-12-08T16:57:11.462Z hopr:cover-traffic strategy tick: 1638982631461 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:11.462Z
2021-12-08 16:57:26.306956+00:00,"2021-12-08T16:57:22.284Z hopr:cover-traffic strategy tick: 1638982642284 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:22.284Z
2021-12-08 16:57:36.363349+00:00,"2021-12-08T16:57:32.987Z hopr:cover-traffic strategy tick: 1638982652987 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:32.987Z
2021-12-08 16:57:46.286189+00:00,"2021-12-08T16:57:43.668Z hopr:cover-traffic strategy tick: 1638982663668 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:43.668Z
2021-12-08 16:57:56.288778+00:00,"2021-12-08T16:57:54.447Z hopr:cover-traffic strategy tick: 1638982674446 balance:7033942472499234912 open: close: 
",2021-12-08T16:57:54.447Z
2021-12-08 16:58:06.411759+00:00,"2021-12-08T16:58:05.191Z hopr:cover-traffic strategy tick: 1638982685191 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:05.191Z
2021-12-08 16:58:16.276993+00:00,"2021-12-08T16:58:15.983Z hopr:cover-traffic strategy tick: 1638982695983 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:15.983Z
2021-12-08 16:58:31.483081+00:00,"2021-12-08T16:58:26.811Z hopr:cover-traffic strategy tick: 1638982706811 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:26.811Z
2021-12-08 16:58:41.534232+00:00,"2021-12-08T16:58:37.629Z hopr:cover-traffic strategy tick: 1638982717629 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:37.629Z
2021-12-08 16:58:51.416360+00:00,"2021-12-08T16:58:48.345Z hopr:cover-traffic strategy tick: 1638982728345 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:48.345Z
2021-12-08 16:59:01.331947+00:00,"2021-12-08T16:58:59.190Z hopr:cover-traffic strategy tick: 1638982739189 balance:7033942472499234912 open: close: 
",2021-12-08T16:58:59.190Z
2021-12-08 16:59:11.495567+00:00,"2021-12-08T16:59:09.914Z hopr:cover-traffic strategy tick: 1638982749913 balance:7033942472499234912 open: close: 
",2021-12-08T16:59:09.914Z
2021-12-08 16:59:21.583891+00:00,"2021-12-08T16:59:20.641Z hopr:cover-traffic strategy tick: 1638982760641 balance:7033942472499234912 open: close: 
",2021-12-08T16:59:20.641Z
2021-12-08 16:59:36.553195+00:00,"2021-12-08T16:59:31.443Z hopr:cover-traffic strategy tick: 1638982771443 balance:7033942472499234912 open: close: 
",2021-12-08T16:59:31.443Z
2021-12-08 16:59:46.561170+00:00,"2021-12-08T16:59:42.210Z hopr:cover-traffic strategy tick: 1638982782210 balance:7033942472499234912 open: close: 
",2021-12-08T16:59:42.210Z
2021-12-08 16:59:57.651986+00:00,"2021-12-08T16:59:52.915Z hopr:cover-traffic strategy tick: 1638982792915 balance:7033942472499234912 open: close: 
",2021-12-08T16:59:52.915Z
2021-12-08 17:00:07.681912+00:00,"2021-12-08T17:00:03.754Z hopr:cover-traffic strategy tick: 1638982803754 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:03.754Z
2021-12-08 17:00:17.282486+00:00,"2021-12-08T17:00:14.489Z hopr:cover-traffic strategy tick: 1638982814489 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:14.489Z
2021-12-08 17:00:27.472248+00:00,"2021-12-08T17:00:25.249Z hopr:cover-traffic strategy tick: 1638982825249 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:25.249Z
2021-12-08 17:00:37.382377+00:00,"2021-12-08T17:00:36.152Z hopr:cover-traffic strategy tick: 1638982836152 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:36.152Z
2021-12-08 17:00:47.352701+00:00,"2021-12-08T17:00:46.919Z hopr:cover-traffic strategy tick: 1638982846918 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:46.919Z
2021-12-08 17:01:02.493102+00:00,"2021-12-08T17:00:57.655Z hopr:cover-traffic strategy tick: 1638982857655 balance:7033942472499234912 open: close: 
",2021-12-08T17:00:57.655Z
2021-12-08 17:01:12.603705+00:00,"2021-12-08T17:01:08.452Z hopr:cover-traffic strategy tick: 1638982868452 balance:7033942472499234912 open: close: 
",2021-12-08T17:01:08.452Z
2021-12-08 17:01:23.376282+00:00,"2021-12-08T17:01:19.200Z hopr:cover-traffic strategy tick: 1638982879199 balance:7033942472499234912 open: close: 
",2021-12-08T17:01:19.200Z
2021-12-08 17:01:33.501798+00:00,"2021-12-08T17:01:29.932Z hopr:cover-traffic strategy tick: 1638982889932 balance:7033942472499234912 open: close: 
",2021-12-08T17:01:29.932Z
2021-12-08 17:01:43.509507+00:00,"2021-12-08T17:01:40.846Z hopr:cover-traffic strategy tick: 1638982900846 balance:7033942472499234912 open: close: 
",2021-12-08T17:01:40.846Z
2021-12-08 17:01:53.494281+00:00,"2021-12-08T17:01:51.592Z hopr:cover-traffic strategy tick: 1638982911592 balance:7033942472499234912 open: close: 
",2021-12-08T17:01:51.592Z
2021-12-08 17:02:03.325345+00:00,"2021-12-08T17:02:02.300Z hopr:cover-traffic strategy tick: 1638982922300 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:02.300Z
2021-12-08 17:02:13.347137+00:00,"2021-12-08T17:02:13.187Z hopr:cover-traffic strategy tick: 1638982933187 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:13.187Z
2021-12-08 17:02:28.482425+00:00,"2021-12-08T17:02:23.896Z hopr:cover-traffic strategy tick: 1638982943896 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:23.896Z
2021-12-08 17:02:38.374177+00:00,"2021-12-08T17:02:34.596Z hopr:cover-traffic strategy tick: 1638982954596 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:34.596Z
2021-12-08 17:02:48.456976+00:00,"2021-12-08T17:02:45.377Z hopr:cover-traffic strategy tick: 1638982965377 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:45.377Z
2021-12-08 17:02:58.530864+00:00,"2021-12-08T17:02:56.113Z hopr:cover-traffic strategy tick: 1638982976113 balance:7033942472499234912 open: close: 
",2021-12-08T17:02:56.113Z
2021-12-08 17:03:08.538903+00:00,"2021-12-08T17:03:06.802Z hopr:cover-traffic strategy tick: 1638982986802 balance:7033942472499234912 open: close: 
",2021-12-08T17:03:06.802Z
2021-12-08 17:03:18.590490+00:00,"2021-12-08T17:03:17.565Z hopr:cover-traffic strategy tick: 1638982997565 balance:7033942472499234912 open: close: 
",2021-12-08T17:03:17.565Z
2021-12-08 17:03:28.347720+00:00,"2021-12-08T17:03:28.275Z hopr:cover-traffic strategy tick: 1638983008275 balance:7033942472499234912 open: close: 
",2021-12-08T17:03:28.275Z
2021-12-08 17:03:43.428017+00:00,"2021-12-08T17:03:38.982Z hopr:cover-traffic strategy tick: 1638983018981 balance:7033942472499234912 open: close: 
",2021-12-08T17:03:38.982Z
2021-12-08 17:03:53.357873+00:00,"2021-12-08T17:03:49.771Z hopr:cover-traffic strategy tick: 1638983029771 balance:7033942472499234912 open: close: 
",2021-12-08T17:03:49.771Z
2021-12-08 17:04:03.514774+00:00,"2021-12-08T17:04:00.485Z hopr:cover-traffic strategy tick: 1638983040485 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:00.485Z
2021-12-08 17:04:13.610945+00:00,"2021-12-08T17:04:11.175Z hopr:cover-traffic strategy tick: 1638983051174 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:11.175Z
2021-12-08 17:04:23.485255+00:00,"2021-12-08T17:04:21.964Z hopr:cover-traffic strategy tick: 1638983061964 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:21.964Z
2021-12-08 17:04:33.571404+00:00,"2021-12-08T17:04:32.657Z hopr:cover-traffic strategy tick: 1638983072657 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:32.657Z
2021-12-08 17:04:48.534487+00:00,"2021-12-08T17:04:43.363Z hopr:cover-traffic strategy tick: 1638983083363 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:43.363Z
2021-12-08 17:04:58.500000+00:00,"2021-12-08T17:04:54.254Z hopr:cover-traffic strategy tick: 1638983094254 balance:7033942472499234912 open: close: 
",2021-12-08T17:04:54.254Z
2021-12-08 17:05:09.623408+00:00,"2021-12-08T17:05:04.973Z hopr:cover-traffic strategy tick: 1638983104973 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:04.973Z
2021-12-08 17:05:19.621391+00:00,"2021-12-08T17:05:15.681Z hopr:cover-traffic strategy tick: 1638983115681 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:15.681Z
2021-12-08 17:05:29.678791+00:00,"2021-12-08T17:05:26.548Z hopr:cover-traffic strategy tick: 1638983126548 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:26.548Z
2021-12-08 17:05:39.578757+00:00,"2021-12-08T17:05:37.241Z hopr:cover-traffic strategy tick: 1638983137241 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:37.241Z
2021-12-08 17:05:49.389252+00:00,"2021-12-08T17:05:47.931Z hopr:cover-traffic strategy tick: 1638983147931 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:47.931Z
2021-12-08 17:05:59.488663+00:00,"2021-12-08T17:05:58.687Z hopr:cover-traffic strategy tick: 1638983158687 balance:7033942472499234912 open: close: 
",2021-12-08T17:05:58.687Z
2021-12-08 17:06:14.558628+00:00,"2021-12-08T17:06:09.412Z hopr:cover-traffic strategy tick: 1638983169412 balance:7033942472499234912 open: close: 
",2021-12-08T17:06:09.412Z
2021-12-08 17:06:24.581534+00:00,"2021-12-08T17:06:20.161Z hopr:cover-traffic strategy tick: 1638983180161 balance:7033942472499234912 open: close: 
",2021-12-08T17:06:20.161Z
2021-12-08 17:06:34.444413+00:00,"2021-12-08T17:06:30.928Z hopr:cover-traffic strategy tick: 1638983190928 balance:7033942472499234912 open: close: 
",2021-12-08T17:06:30.928Z
2021-12-08 17:06:44.497914+00:00,"2021-12-08T17:06:41.621Z hopr:cover-traffic strategy tick: 1638983201621 balance:7033942472499234912 open: close: 
",2021-12-08T17:06:41.621Z
2021-12-08 17:06:54.608568+00:00,"2021-12-08T17:06:52.317Z hopr:cover-traffic strategy tick: 1638983212317 balance:7033942472499234912 open: close: 
",2021-12-08T17:06:52.317Z
2021-12-08 17:07:05.718813+00:00,"2021-12-08T17:07:03.158Z hopr:cover-traffic strategy tick: 1638983223157 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:03.158Z
2021-12-08 17:07:16.486173+00:00,"2021-12-08T17:07:13.870Z hopr:cover-traffic strategy tick: 1638983233870 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:13.870Z
2021-12-08 17:07:26.550409+00:00,"2021-12-08T17:07:24.574Z hopr:cover-traffic strategy tick: 1638983244574 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:24.574Z
2021-12-08 17:07:36.500478+00:00,"2021-12-08T17:07:35.369Z hopr:cover-traffic strategy tick: 1638983255369 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:35.369Z
2021-12-08 17:07:48.696704+00:00,"2021-12-08T17:07:46.072Z hopr:cover-traffic strategy tick: 1638983266072 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:46.072Z
2021-12-08 17:07:59.753539+00:00,"2021-12-08T17:07:56.770Z hopr:cover-traffic strategy tick: 1638983276770 balance:7033942472499234912 open: close: 
",2021-12-08T17:07:56.770Z
2021-12-08 17:08:10.423827+00:00,"2021-12-08T17:08:08.002Z hopr:cover-traffic strategy tick: 1638983288002 balance:7033942472499234912 open: close: 
",2021-12-08T17:08:08.002Z
2021-12-08 17:08:20.425697+00:00,"2021-12-08T17:08:18.697Z hopr:cover-traffic strategy tick: 1638983298697 balance:7033942472499234912 open: close: 
",2021-12-08T17:08:18.697Z
2021-12-08 17:08:30.445422+00:00,"2021-12-08T17:08:29.417Z hopr:cover-traffic strategy tick: 1638983309417 balance:7033942472499234912 open: close: 
",2021-12-08T17:08:29.417Z
2021-12-08 17:08:40.415619+00:00,"2021-12-08T17:08:40.208Z hopr:cover-traffic strategy tick: 1638983320208 balance:7033942472499234912 open: close: 
",2021-12-08T17:08:40.208Z
2021-12-08 17:08:55.538161+00:00,"2021-12-08T17:08:50.924Z hopr:cover-traffic strategy tick: 1638983330924 balance:7033942472499234912 open: close: 
",2021-12-08T17:08:50.924Z
2021-12-08 17:09:05.598160+00:00,"2021-12-08T17:09:01.643Z hopr:cover-traffic strategy tick: 1638983341643 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:01.643Z
2021-12-08 17:09:15.579243+00:00,"2021-12-08T17:09:12.418Z hopr:cover-traffic strategy tick: 1638983352418 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:12.418Z
2021-12-08 17:09:25.677342+00:00,"2021-12-08T17:09:23.147Z hopr:cover-traffic strategy tick: 1638983363147 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:23.147Z
2021-12-08 17:09:35.454095+00:00,"2021-12-08T17:09:33.857Z hopr:cover-traffic strategy tick: 1638983373856 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:33.857Z
2021-12-08 17:09:45.461729+00:00,"2021-12-08T17:09:44.651Z hopr:cover-traffic strategy tick: 1638983384651 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:44.651Z
2021-12-08 17:09:55.463115+00:00,"2021-12-08T17:09:55.350Z hopr:cover-traffic strategy tick: 1638983395350 balance:7033942472499234912 open: close: 
",2021-12-08T17:09:55.350Z
2021-12-08 17:10:11.645226+00:00,"2021-12-08T17:10:06.125Z hopr:cover-traffic strategy tick: 1638983406125 balance:7033942472499234912 open: close: 
",2021-12-08T17:10:06.125Z
2021-12-08 17:10:17.472776+00:00,"2021-12-08T17:10:16.964Z hopr:cover-traffic strategy tick: 1638983416964 balance:7033942472499234912 open: close: 
",2021-12-08T17:10:16.964Z
2021-12-08 17:10:28.688296+00:00,"2021-12-08T17:10:27.689Z hopr:cover-traffic strategy tick: 1638983427689 balance:7033942472499234912 open: close: 
",2021-12-08T17:10:27.689Z
2021-12-08 17:10:40.633961+00:00,"2021-12-08T17:10:38.450Z hopr:cover-traffic strategy tick: 1638983438450 balance:7033942472499234912 open: close: 
",2021-12-08T17:10:38.450Z
2021-12-08 17:10:51.718903+00:00,"2021-12-08T17:10:49.315Z hopr:cover-traffic strategy tick: 1638983449315 balance:7033942472499234912 open: close: 
",2021-12-08T17:10:49.315Z
